record_id,platform,category,product_id,product_name,listing_description,price_text,price_currency,price_min,price_max,min_order_text,min_order_quantity,min_order_unit,supplier_name,supplier_meta,rating_text,review_text,selling_points,badges_text,is_ad,source_url,image_url,captured_at,search_query,source_language
ali-1600764427513,Alibaba.com,太阳镜,1600764427513,长方形徽标定制黑色太阳镜奢华时尚小方框墨镜男女UV400设计经典批发,长方形徽标定制黑色太阳镜奢华时尚小方框墨镜男女UV400设计经典批发；180 天内底价；9月25日前到货；退款保证；复购率 22%,US$1.02,USD,1.02,1.02,最低起订量：5 pieces,5,pieces,"Taizhou Guanhong Trading Co., Ltd.",5年 / CN,4.7,4.7/5.0 / (167),180 天内底价 | 9月25日前到货 | 退款保证 | 复购率 22%,认证,False,https://www.alibaba.com/product-detail/Rectangle-Logo-Custom-Black-Sunglasses-Luxury_1600764427513.html,https://s.alicdn.com/@sc04/kf/Hdc5937adc0e54f0b91d323fab8f7aed4k.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1601441944823,Alibaba.com,太阳镜,1601441944823,2025新款轻型奢华方形时尚男女太阳镜UV400黑色电脑框架高端遮阳太阳镜,"2025新款轻型奢华方形时尚男女太阳镜UV400黑色电脑框架高端遮阳太阳镜；满 US$2,000 立减 5%；无忧退；复购率 26%",US$1.50-1.95,USD,1.50,1.95,最低起订量：3 pieces,3,pieces,"Shenzhen Yuechen Glasses Co., Ltd.",3年 / CN,4.8,4.8/5.0 / (291),"满 US$2,000 立减 5% | 无忧退 | 复购率 26%",,False,https://www.alibaba.com/product-detail/2025-New-Style-Light-Luxury-Square_1601441944823.html,https://s.alicdn.com/@sc04/kf/Hdf583d3e2a88447baa8851e054f32e3eJ.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1600710760930,Alibaba.com,太阳镜,1600710760930,2026年奢华时尚定制徽标复古潮流UV400太阳镜 Gafas De Sol Shades 小号长方形太阳镜男女款,2026年奢华时尚定制徽标复古潮流UV400太阳镜 Gafas De Sol Shades 小号长方形太阳镜男女款；180 天内底价；9月25日前到货；退款保证；复购率 28%,US$1.30,USD,1.30,1.30,最低起订量：11 pieces,11,pieces,"Yiwu Dano Glasses Co., Ltd.",4年 / CN,4.8,4.8/5.0 / (167),180 天内底价 | 9月25日前到货 | 退款保证 | 复购率 28%,认证,False,https://www.alibaba.com/product-detail/2026-Luxury-Fashion-Custom-Logo-Retro_1600710760930.html,https://s.alicdn.com/@sc04/kf/H6f2e04affbe04312b3f35eef8731507a6.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1601187313653,Alibaba.com,太阳镜,1601187313653,防紫外线镜片沙滩太阳镜太阳眼镜女时尚墨镜方框太阳镜,"防紫外线镜片沙滩太阳镜太阳眼镜女时尚墨镜方框太阳镜；满 US$2,000 立减 5%；无忧退",US$0.78-1.08,USD,0.78,1.08,最低起订量：12 pieces,12,pieces,"Wenzhou Baibo Eyeglasses Co., Ltd.",5年 / CN,4.7,4.7/5.0 / (259),"满 US$2,000 立减 5% | 无忧退",,False,https://www.alibaba.com/product-detail/Anti-UV-Lens-Beach-Sunglasses-Lunette_1601187313653.html,https://s.alicdn.com/@sc04/kf/Hc9541c961bd2491792055ba4686bf652k.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1600429456469,Alibaba.com,太阳镜,1600429456469,时尚长方形眼镜复古墨镜纯色眼镜复古铆钉箭头现代男女UV400方形太阳镜,时尚长方形眼镜复古墨镜纯色眼镜复古铆钉箭头现代男女UV400方形太阳镜；每满 US$100，立减 US$10；180 天内底价；11月02日前到货；复购率 19%,US$1.78,USD,1.78,1.78,最低起订量：15 pieces,15,pieces,"Yiwu Jiucong Sunglasses Co., Ltd.",5年 / CN,4.6,4.6/5.0 / (90),每满 US$100，立减 US$10 | 180 天内底价 | 11月02日前到货 | 复购率 19%,,False,https://www.alibaba.com/product-detail/Modern-Fashionable-Sunglasses-with-Vintage-Rivet_1600429456469.html,https://s.alicdn.com/@sc04/kf/H4a8c78d86ca64cc5b682ddbfa639069eU.jpg_300x300.jpg,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1601675157657,Alibaba.com,太阳镜,1601675157657,时尚设计新款男女通用潮流太阳镜奢华大框时尚高品质设计师太阳镜带弧形侧面,时尚设计新款男女通用潮流太阳镜奢华大框时尚高品质设计师太阳镜带弧形侧面；180 天内底价；3 天内发货；无忧退；复购率 28%,US$1.97,USD,1.97,1.97,最低起订量：2 pieces,2,pieces,"Hunan Superhot Trading Co., Ltd.",7年 / CN,4.6,4.6/5.0 / (127),180 天内底价 | 3 天内发货 | 无忧退 | 复购率 28%,,False,https://www.alibaba.com/product-detail/Fashion-Design-New-Unisex-Trending-Sunglasses_1601675157657.html,https://s.alicdn.com/@sc04/kf/H190013d339934d92b2934e033f952cc3H.png_300x300.png,2026-09-08T05:41:22.921000+00:00,fashion sunglasses,zh-CN
ali-1600792602713,Alibaba.com,水杯,1600792602713,定制标志600毫升750毫升1000毫升可重复使用高硼硅酸盐带盖玻璃水瓶,定制标志600毫升750毫升1000毫升可重复使用高硼硅酸盐带盖玻璃水瓶；无忧退；复购率 15%,US$1.95-2.35,USD,1.95,2.35,最低起订量：10 pieces,10,pieces,"Hebei Yingcheng Houseware Co., Ltd.",4年 / CN,4.9,4.9/5.0 / (77),无忧退 | 复购率 15%,认证,False,https://www.alibaba.com/product-detail/Custom-Logo-600ml-750ml-1000ml-Reusable_1600792602713.html,https://s.alicdn.com/@sc04/kf/H68cd0a10bcc34b11b7244b12ecc48497Z.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1600348208540,Alibaba.com,水杯,1600348208540,新款定制 18 盎司保温不锈钢真空保温瓶保温杯运动用可重复使用水瓶,"新款定制 18 盎司保温不锈钢真空保温瓶保温杯运动用可重复使用水瓶；满 US$2,000 立减 5%；复购率 21%",US$0.99-2.90,USD,0.99,2.90,最低起订量：25 pieces,25,pieces,"Chengdu Binduo Technology Co., Ltd.",6年 / CN,4.8,4.8/5.0 / (260),"满 US$2,000 立减 5% | 复购率 21%",,False,https://www.alibaba.com/product-detail/NEW-Custom-18oz-Insulated-Stainless-Steel_1600348208540.html,https://s.alicdn.com/@sc04/kf/H3e65535b938d4e49980b64af6312596dw.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1601095871495,Alibaba.com,水杯,1601095871495,吸管杯双壁双壁塑料亚克力10盎司儿童塑料雪球水瓶带带翻盖顶盖,吸管杯双壁双壁塑料亚克力10盎司儿童塑料雪球水瓶带带翻盖顶盖；无忧退；复购率 38%,US$0.69-1.98,USD,0.69,1.98,最低起订量：60 pieces,60,pieces,"Hangzhou Ggblanks Houseware Co., Ltd.",5年 / CN,4.6,4.6/5.0 / (176),无忧退 | 复购率 38%,,False,https://www.alibaba.com/product-detail/Sippy-Cups-Double-Walled-Double-Wall_1601095871495.html,https://s.alicdn.com/@sc04/kf/Hb423446d9d9f4d788e56ede643564f46f.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1601806029739,Alibaba.com,水杯,1601806029739,可重复使用、不含 BPA 的硅胶折叠水瓶，适合旅行、健身房、露营、徒步，便携式防漏运动水瓶,可重复使用、不含 BPA 的硅胶折叠水瓶，适合旅行、健身房、露营、徒步，便携式防漏运动水瓶；11月14日前到货；复购率 32%,US$1.33-1.35,USD,1.33,1.35,最低起订量：100 pieces,100,pieces,"Sichuan Tengyang Intelligent Technology Co., Ltd.",7年 / CN,4.9,4.9/5.0 / (28),11月14日前到货 | 复购率 32%,认证,False,https://www.alibaba.com/product-detail/Reusable-BPA-Free-Silicone-Foldable-Water_1601806029739.html,https://s.alicdn.com/@sc04/kf/H47fea9569fa14dd69e650bbfa4661988q.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1601420209592,Alibaba.com,水杯,1601420209592,批发硼硅酸盐豪华圆形玻璃水瓶定制盖2盎司 ~ 25盎司木盖多容量玻璃果汁瓶,"批发硼硅酸盐豪华圆形玻璃水瓶定制盖2盎司 ~ 25盎司木盖多容量玻璃果汁瓶；满 US$2,000 立减 5%；无忧退",US$0.89-1.65,USD,0.89,1.65,最低起订量：50 pieces,50,pieces,"Xuzhou Jianmei Glass Products Co., Ltd. Yunlong Branch",2年 / CN,5.0,5.0/5.0 / (9),"满 US$2,000 立减 5% | 无忧退",,False,https://www.alibaba.com/product-detail/Wholesale-Borosilicate-Luxury-Round-Glass-Water_1601420209592.html,https://s.alicdn.com/@sc04/kf/H348530b51740482a82e8f996c8ab9cd7e.png_300x300.png,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1601208146764,Alibaba.com,水杯,1601208146764,定制挤压轻质跑步饮料可重复使用便携式可折叠折叠硅胶健身房运动可折叠旅行水瓶,定制挤压轻质跑步饮料可重复使用便携式可折叠折叠硅胶健身房运动可折叠旅行水瓶；制造商排行榜第5名,US$2.53-2.97,USD,2.53,2.97,最低起订量：500 pieces,500,pieces,"Shenzhen Kean Silicone Product Co., Ltd.",14年 / CN,4.5,4.5/5.0 / (15),制造商排行榜第5名,认证,False,https://www.alibaba.com/product-detail/Custom-Squeeze-Lightweight-Running-Drink-Reusable_1601208146764.html,https://s.alicdn.com/@sc04/kf/Hd9fe96e849554572a1403738868d31373.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1601199400756,Alibaba.com,水杯,1601199400756,可折叠600毫升可重复使用食品级硅胶旅行水瓶聚氯乙烯礼品盒运动健身轻质硅胶水瓶,可折叠600毫升可重复使用食品级硅胶旅行水瓶聚氯乙烯礼品盒运动健身轻质硅胶水瓶；180 天内底价,US$0.54-0.70,USD,0.54,0.70,最低起订量：1 piece,1,piece,"FAYREN INT'L GROUP (CHINA) CO., LIMITED",3年 / HK,4.9,4.9/5.0 / (14),180 天内底价,,False,https://www.alibaba.com/product-detail/Collapsible-600ml-Reusable-Food-Grade-Silicone_1601199400756.html,https://s.alicdn.com/@sc04/kf/He7fc32574ea546ebb27f1907ef8a353eG.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1601707678541,Alibaba.com,水杯,1601707678541,热销16盎司450毫升廉价玻璃水瓶，带不易碎塑料外壳，可定制,"热销16盎司450毫升廉价玻璃水瓶，带不易碎塑料外壳，可定制；满 US$2,000 立减 5%；无忧退",US$0.23-0.29,USD,0.23,0.29,最低起订量：10 pieces,10,pieces,"Taizhou Tbay Technology Co., Ltd.",2年 / CN,4.8,4.8/5.0 / (40),"满 US$2,000 立减 5% | 无忧退",,False,https://www.alibaba.com/product-detail/Hot-Selling-16oz-450mL-Cheap-Price_1601707678541.html,https://s.alicdn.com/@sc04/kf/H5b3cb2bbf92640b884c2a7db66841e70G.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1601668529540,Alibaba.com,水杯,1601668529540,2026年批发定制带徽标磨砂硼硅玻璃400毫升防漏不含BPA旅行饮水瓶绳索玻璃饮具,2026年批发定制带徽标磨砂硼硅玻璃400毫升防漏不含BPA旅行饮水瓶绳索玻璃饮具；11月12日前到货；无忧退,US$0.30,USD,0.30,0.30,最低起订量：10 pieces,10,pieces,"Yiwu Zhibao International Trade Co., Ltd.",1年 / CN,4.5,4.5/5.0 / (17),11月12日前到货 | 无忧退,,False,https://www.alibaba.com/product-detail/Wholesale-Custom-Logo-Frosted-Borosilicate-400ml_1601668529540.html,https://s.alicdn.com/@sc04/kf/Hae53bfdcf7394750a6bbaecc9a007bb40.png_300x300.png,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
ali-1600473859698,Alibaba.com,水杯,1600473859698,550毫升750毫升促销可重复使用双酚a免费挤压定制徒步旅行自行车水瓶聚乙烯塑料运动水瓶,550毫升750毫升促销可重复使用双酚a免费挤压定制徒步旅行自行车水瓶聚乙烯塑料运动水瓶；11月14日前到货；复购率 26%,US$1.75,USD,1.75,1.75,最低起订量：50 pieces,50,pieces,Shenzhen Siyu Sports Goods Corporation Ltd.,6年 / CN,4.9,4.9/5.0 / (23),11月14日前到货 | 复购率 26%,,False,https://www.alibaba.com/product-detail/550ml750ml-Promotional-Reusable-BPA-Free-Squeeze_1600473859698.html,https://s.alicdn.com/@sc04/kf/H4e5df10e0e494bb0b28634d1827a7be1U.jpg_300x300.jpg,2026-09-08T05:41:26.458000+00:00,reusable water bottle,zh-CN
